time [s],CHANNEL1 [V]
-0.00164,0.7375002112
-0.0016375,0.7375002112
-0.001635,0.7375002112
-0.0016324999999999998,0.7375002112
-0.00163,0.7375002112
-0.0016275,0.7312502016
-0.0016250000000000001,0.7375002112
-0.0016225,0.7375002112
-0.00162,0.7312502016
-0.0016175,0.7437502208
-0.0016150000000000001,0.7312502016
-0.0016125,0.7375002112
-0.0016099999999999999,0.7375002112
-0.0016075,0.7375002112
-0.001605,0.7375002112
-0.0016025,0.7312502016
-0.0015999999999999999,0.7312502016
-0.0015975,0.7375002112
-0.001595,0.7375002112
-0.0015925,0.7375002112
-0.0015899999999999998,0.7312502016
-0.0015875,0.7312502016
-0.001585,0.7375002112
-0.0015825000000000001,0.7375002112
-0.00158,0.7437502208
-0.0015775,0.7375002112
-0.001575,0.7375002112
-0.0015725000000000001,0.7375002112
-0.00157,0.7375002112
-0.0015674999999999999,0.7437502208
-0.001565,0.7375002112
-0.0015625,0.7437502208
-0.00156,0.7375002112
-0.0015574999999999999,0.7437502208
-0.001555,0.7437502208
-0.0015525,0.7312502016
-0.00155,0.7312502016
-0.0015474999999999998,0.7312502016
-0.001545,0.7375002112
-0.0015425,0.7375002112
-0.00154,0.7375002112
-0.0015375,0.7375002112
-0.001535,0.7375002112
-0.0015325,0.7375002112
-0.0015300000000000001,0.7375002112
-0.0015275,0.7375002112
-0.0015249999999999999,0.7437502208
-0.0015225,0.7437502208
-0.0015199999999999999,0.7437502208
-0.0015175,0.7437502208
-0.001515,0.7312502016
-0.0015125,0.7500002304
-0.00151,0.7437502208
-0.0015075,0.7375002112
-0.001505,0.7437502208
-0.0015025,0.7375002112
-0.0015,0.7437502208
-0.0014975,0.7437502208
-0.001495,0.7375002112
-0.0014925,0.7437502208
-0.00149,0.7375002112
-0.0014874999999999999,0.7437502208
-0.001485,0.7375002112
-0.0014824999999999999,0.7375002112
-0.00148,0.7437502208
-0.0014774999999999999,0.7375002112
-0.001475,0.7437502208
-0.0014725,0.7437502208
-0.00147,0.7375002112
-0.0014675,0.7500002304
-0.001465,0.7312502016
-0.0014625,0.7437502208
-0.00146,0.7312502016
-0.0014575,0.7437502208
-0.001455,0.7437502208
-0.0014525,0.7375002112
-0.00145,0.7437502208
-0.0014475,0.725000192
-0.0014449999999999999,0.7375002112
-0.0014425,0.7437502208
-0.0014399999999999999,0.7375002112
-0.0014375,0.7437502208
-0.0014349999999999999,0.7375002112
-0.0014325,0.7375002112
-0.00143,0.7437502208
-0.0014275,0.7437502208
-0.001425,0.7437502208
-0.0014225,0.7437502208
-0.00142,0.7437502208
-0.0014175,0.7437502208
-0.001415,0.7437502208
-0.0014125,0.7500002304
-0.00141,0.7312502016
-0.0014075,0.7437502208
-0.001405,0.7437502208
-0.0014024999999999999,0.7437502208
-0.0014,0.7437502208
-0.0013974999999999999,0.7375002112
-0.001395,0.7437502208
-0.0013924999999999999,0.7312502016
-0.00139,0.7375002112
-0.0013875,0.7437502208
-0.001385,0.7375002112
-0.0013825,0.7437502208
-0.00138,0.7437502208
-0.0013775,0.7437502208
-0.001375,0.7437502208
-0.0013725,0.7437502208
-0.00137,0.7437502208
-0.0013675,0.7437502208
-0.001365,0.7437502208
-0.0013625,0.7437502208
-0.0013599999999999999,0.7500002304
-0.0013575,0.7437502208
-0.0013549999999999999,0.7437502208
-0.0013525,0.7437502208
-0.0013499999999999999,0.7437502208
-0.0013475,0.7437502208
-0.001345,0.7312502016
-0.0013425,0.7500002304
-0.00134,0.7437502208
-0.0013375,0.7437502208
-0.001335,0.7437502208
-0.0013325,0.7437502208
-0.00133,0.7500002304
-0.0013275,0.7437502208
-0.001325,0.7437502208
-0.0013224999999999999,0.7437502208
-0.00132,0.7437502208
-0.0013174999999999999,0.7500002304
-0.001315,0.7437502208
-0.0013124999999999999,0.7500002304
-0.00131,0.7437502208
-0.0013074999999999999,0.7437502208
-0.001305,0.7500002304
-0.0013025,0.7437502208
-0.0013,0.7500002304
-0.0012975,0.7437502208
-0.001295,0.7437502208
-0.0012925,0.7437502208
-0.00129,0.7437502208
-0.0012875,0.7437502208
-0.001285,0.7437502208
-0.0012825,0.7437502208
-0.0012799999999999999,0.7437502208
-0.0012775,0.7437502208
-0.0012749999999999999,0.7437502208
-0.0012725,0.7437502208
-0.0012699999999999999,0.7375002112
-0.0012675,0.7500002304
-0.0012649999999999998,0.7437502208
-0.0012625,0.7437502208
-0.00126,0.7437502208
-0.0012575,0.7437502208
-0.001255,0.7437502208
-0.0012525,0.7000001536
-0.00125,0.7375002112
-0.0012475,0.7312502016
-0.001245,0.7312502016
-0.0012425,0.7312502016
-0.00124,0.7187501824
-0.0012374999999999999,0.7187501824
-0.001235,0.7187501824
-0.0012324999999999999,0.7125001728
-0.00123,0.7187501824
-0.0012274999999999999,0.7062501632
-0.001225,0.7125001728
-0.0012224999999999998,0.7000001536
-0.00122,0.7000001536
-0.0012175,0.7000001536
-0.001215,0.7062501632
-0.0012125,0.693750144
-0.00121,0.7000001536
-0.0012075,0.693750144
-0.001205,0.7062501632
-0.0012025,0.693750144
-0.0012,0.7000001536
-0.0011975,0.7000001536
-0.0011949999999999999,0.693750144
-0.0011925,0.7000001536
-0.0011899999999999999,0.693750144
-0.0011875,0.693750144
-0.0011849999999999999,0.693750144
-0.0011825,0.7000001536
-0.0011799999999999998,0.7000001536
-0.0011775,0.693750144
-0.001175,0.7062501632
-0.0011725,0.7062501632
-0.00117,0.7000001536
-0.0011675,0.7000001536
-0.001165,0.7000001536
-0.0011625,0.7000001536
-0.00116,0.7000001536
-0.0011575,0.7000001536
-0.001155,0.7000001536
-0.0011524999999999999,0.7000001536
-0.00115,0.693750144
-0.0011474999999999999,0.7000001536
-0.001145,0.693750144
-0.0011424999999999999,0.7000001536
-0.00114,0.693750144
-0.0011374999999999998,0.7000001536
-0.001135,0.7000001536
-0.0011325,0.693750144
-0.00113,0.7000001536
-0.0011275,0.693750144
-0.001125,0.7000001536
-0.0011225,0.7000001536
-0.00112,0.7000001536
-0.0011175,0.7000001536
-0.0011149999999999999,0.7000001536
-0.0011125,0.7000001536
-0.0011099999999999999,0.7000001536
-0.0011075,0.7000001536
-0.0011049999999999999,0.7125001728
-0.0011025,0.7062501632
-0.0010999999999999998,0.7000001536
-0.0010975,0.7000001536
-0.0010949999999999998,0.7000001536
-0.0010925,0.7062501632
-0.00109,0.693750144
-0.0010875,0.7000001536
-0.001085,0.7000001536
-0.0010825,0.7000001536
-0.00108,0.7062501632
-0.0010775,0.7062501632
-0.001075,0.7062501632
-0.0010724999999999999,0.7062501632
-0.00107,0.7062501632
-0.0010674999999999999,0.7062501632
-0.001065,0.7000001536
-0.0010624999999999999,0.7125001728
-0.00106,0.7062501632
-0.0010574999999999998,0.7062501632
-0.001055,0.7125001728
-0.0010524999999999998,0.7000001536
-0.00105,0.7062501632
-0.0010475,0.7062501632
-0.001045,0.7000001536
-0.0010425,0.7062501632
-0.00104,0.7000001536
-0.0010375,0.7062501632
-0.001035,0.7062501632
-0.0010325,0.7000001536
-0.0010299999999999999,0.7125001728
-0.0010275,0.7000001536
-0.0010249999999999999,0.7125001728
-0.0010225,0.7000001536
-0.0010199999999999999,0.7062501632
-0.0010175,0.7062501632
-0.0010149999999999998,0.7062501632
-0.0010125,0.7125001728
-0.0010099999999999998,0.7062501632
-0.0010075,0.7125001728
-0.001005,0.7062501632
-0.0010025,0.7125001728
-0.001,0.7125001728
-0.0009975,0.7125001728
-0.000995,0.7125001728
-0.0009925,0.7062501632
-0.00099,0.7062501632
-0.0009874999999999999,0.7125001728
-0.000985,0.7000001536
-0.0009824999999999999,0.7125001728
-0.00098,0.7125001728
-0.0009774999999999999,0.7062501632
-0.000975,0.7125001728
-0.0009724999999999998,0.7125001728
-0.0009699999999999999,0.7125001728
-0.0009674999999999998,0.7125001728
-0.0009649999999999999,0.7125001728
-0.0009625,0.7125001728
-0.0009599999999999999,0.7125001728
-0.0009575,0.7187501824
-0.0009549999999999999,0.7125001728
-0.0009525,0.7125001728
-0.0009499999999999999,0.7187501824
-0.0009475,0.7062501632
-0.0009449999999999999,0.7062501632
-0.0009425,0.7125001728
-0.0009399999999999999,0.7125001728
-0.0009375,0.725000192
-0.0009349999999999999,0.7062501632
-0.0009325,0.7125001728
-0.0009299999999999998,0.7062501632
-0.0009274999999999999,0.7125001728
-0.0009249999999999998,0.7125001728
-0.0009224999999999999,0.7125001728
-0.00092,0.7125001728
-0.0009174999999999999,0.7125001728
-0.000915,0.7187501824
-0.0009124999999999999,0.7187501824
-0.00091,0.7187501824
-0.0009074999999999999,0.7187501824
-0.000905,0.7187501824
-0.0009024999999999999,0.7125001728
-0.0009,0.7187501824
-0.0008974999999999999,0.7125001728
-0.000895,0.7125001728
-0.0008924999999999998,0.7125001728
-0.00089,0.7125001728
-0.0008874999999999998,0.7187501824
-0.0008849999999999999,0.7187501824
-0.0008824999999999998,0.7062501632
-0.0008799999999999999,0.7187501824
-0.0008775,0.7125001728
-0.0008749999999999999,0.7125001728
-0.0008725,0.7125001728
-0.0008699999999999999,0.7187501824
-0.0008675,0.7187501824
-0.0008649999999999999,0.725000192
-0.0008625,0.725000192
-0.0008599999999999999,0.7125001728
-0.0008575,0.725000192
-0.0008549999999999999,0.7187501824
-0.0008525,0.7187501824
-0.0008499999999999998,0.7187501824
-0.0008475,0.7062501632
-0.0008449999999999998,0.7187501824
-0.0008424999999999999,0.7125001728
-0.0008399999999999998,0.7125001728
-0.0008374999999999999,0.7187501824
-0.000835,0.7062501632
-0.0008324999999999999,0.7187501824
-0.00083,0.7187501824
-0.0008274999999999999,0.7187501824
-0.000825,0.7187501824
-0.0008224999999999999,0.7187501824
-0.00082,0.7187501824
-0.0008174999999999999,0.725000192
-0.000815,0.7187501824
-0.0008124999999999999,0.7187501824
-0.00081,0.7187501824
-0.0008074999999999998,0.725000192
-0.0008049999999999999,0.7187501824
-0.0008024999999999998,0.7187501824
-0.0007999999999999999,0.725000192
-0.0007974999999999998,0.7125001728
-0.0007949999999999999,0.7187501824
-0.0007925,0.725000192
-0.0007899999999999999,0.7125001728
-0.0007875,0.7187501824
-0.0007849999999999999,0.7125001728
-0.0007825,0.725000192
-0.0007799999999999999,0.725000192
-0.0007775,0.7187501824
-0.0007749999999999999,0.725000192
-0.0007725,0.7187501824
-0.0007699999999999999,0.725000192
-0.0007675,0.7187501824
-0.0007649999999999998,0.7187501824
-0.0007624999999999999,0.7187501824
-0.0007599999999999998,0.725000192
-0.0007574999999999999,0.7187501824
-0.0007549999999999998,0.725000192
-0.0007524999999999999,0.725000192
-0.00075,0.7187501824
-0.0007474999999999999,0.7187501824
-0.000745,0.7187501824
-0.0007424999999999999,0.7187501824
-0.00074,0.725000192
-0.0007374999999999999,0.725000192
-0.000735,0.7187501824
-0.0007324999999999999,0.7187501824
-0.00073,0.725000192
-0.0007274999999999998,0.7187501824
-0.000725,0.7187501824
-0.0007224999999999998,0.7187501824
-0.0007199999999999999,0.7187501824
-0.0007174999999999998,0.7187501824
-0.0007149999999999999,0.7312502016
-0.0007124999999999998,0.7187501824
-0.0007099999999999999,0.7187501824
-0.0007075,0.7375002112
-0.0007049999999999999,0.725000192
-0.0007025,0.725000192
-0.0006999999999999999,0.7312502016
-0.0006975,0.725000192
-0.0006949999999999999,0.725000192
-0.0006925,0.725000192
-0.0006899999999999999,0.7187501824
-0.0006875,0.725000192
-0.0006849999999999998,0.7187501824
-0.0006825,0.7187501824
-0.0006799999999999998,0.7187501824
-0.0006774999999999999,0.7312502016
-0.0006749999999999998,0.7187501824
-0.0006724999999999999,0.725000192
-0.0006699999999999998,0.7187501824
-0.0006674999999999999,0.725000192
-0.000665,0.725000192
-0.0006624999999999999,0.7312502016
-0.00066,0.7312502016
-0.0006574999999999999,0.725000192
-0.000655,0.7312502016
-0.0006524999999999999,0.725000192
-0.00065,0.7312502016
-0.0006474999999999999,0.7312502016
-0.000645,0.7187501824
-0.0006424999999999998,0.725000192
-0.0006399999999999999,0.725000192
-0.0006374999999999998,0.7187501824
-0.0006349999999999999,0.725000192
-0.0006324999999999998,0.7312502016
-0.0006299999999999999,0.7312502016
-0.0006274999999999998,0.725000192
-0.0006249999999999999,0.7312502016
-0.0006225,0.725000192
-0.0006199999999999999,0.7312502016
-0.0006175,0.7312502016
-0.0006149999999999999,0.7312502016
-0.0006125,0.725000192
-0.0006099999999999999,0.7312502016
-0.0006075,0.7375002112
-0.0006049999999999999,0.7312502016
-0.0006025,0.7312502016
-0.0005999999999999998,0.7312502016
-0.0005974999999999999,0.725000192
-0.0005949999999999998,0.7312502016
-0.0005924999999999999,0.725000192
-0.0005899999999999998,0.725000192
-0.0005874999999999999,0.7312502016
-0.0005849999999999998,0.7312502016
-0.0005824999999999999,0.7187501824
-0.0005799999999999998,0.7375002112
-0.0005774999999999999,0.7312502016
-0.000575,0.7312502016
-0.0005724999999999999,0.7312502016
-0.00057,0.725000192
-0.0005674999999999999,0.7312502016
-0.000565,0.7312502016
-0.0005624999999999998,0.7375002112
-0.00056,0.7312502016
-0.0005574999999999998,0.7312502016
-0.0005549999999999999,0.7312502016
-0.0005524999999999998,0.7312502016
-0.0005499999999999999,0.7375002112
-0.0005474999999999998,0.7312502016
-0.0005449999999999999,0.7375002112
-0.0005425,0.7312502016
-0.0005399999999999997,0.7312502016
-0.0005374999999999998,0.7312502016
-0.0005349999999999999,0.725000192
-0.0005325,0.7312502016
-0.0005300000000000001,0.725000192
-0.0005274999999999998,0.725000192
-0.0005249999999999999,0.7375002112
-0.0005225,0.725000192
-0.0005200000000000001,0.7375002112
-0.0005174999999999997,0.7312502016
-0.0005149999999999998,0.7312502016
-0.0005124999999999999,0.7312502016
-0.00051,0.725000192
-0.0005074999999999997,0.7375002112
-0.0005049999999999998,0.7375002112
-0.0005024999999999999,0.7312502016
-0.0005,0.7375002112
-0.0004974999999999997,0.7375002112
-0.0004949999999999998,0.7312502016
-0.0004924999999999999,0.7312502016
-0.00049,0.7312502016
-0.0004875000000000001,0.7312502016
-0.00048499999999999975,0.7312502016
-0.00048249999999999986,0.7375002112
-0.00047999999999999996,0.7312502016
-0.00047750000000000006,0.7375002112
-0.00047499999999999973,0.725000192
-0.00047249999999999983,0.7375002112
-0.00046999999999999993,0.7312502016
-0.00046750000000000003,0.7312502016
-0.0004649999999999997,0.7312502016
-0.0004624999999999998,0.7375002112
-0.0004599999999999999,0.7312502016
-0.0004575,0.7375002112
-0.0004549999999999997,0.7312502016
-0.0004524999999999998,0.7375002112
-0.0004499999999999999,0.7375002112
-0.0004475,0.7437502208
-0.0004450000000000001,0.7312502016
-0.00044249999999999975,0.7312502016
-0.00043999999999999985,0.7375002112
-0.00043749999999999995,0.7375002112
-0.00043500000000000006,0.7312502016
-0.0004324999999999997,0.725000192
-0.0004299999999999998,0.7375002112
-0.00042749999999999993,0.725000192
-0.00042500000000000003,0.7375002112
-0.0004224999999999997,0.7312502016
-0.0004199999999999998,0.7375002112
-0.0004174999999999999,0.7312502016
-0.000415,0.7375002112
-0.00041249999999999967,0.7375002112
-0.0004099999999999998,0.7375002112
-0.0004074999999999999,0.7375002112
-0.000405,0.7375002112
-0.0004025000000000001,0.7375002112
-0.00039999999999999975,0.7312502016
-0.00039749999999999985,0.7375002112
-0.00039499999999999995,0.7312502016
-0.00039250000000000005,0.7375002112
-0.0003899999999999997,0.7312502016
-0.0003874999999999998,0.7312502016
-0.0003849999999999999,0.7312502016
-0.00038250000000000003,0.7312502016
-0.0003799999999999997,0.7312502016
-0.0003774999999999998,0.7312502016
-0.0003749999999999999,0.7312502016
-0.0003725,0.7375002112
-0.00036999999999999967,0.7375002112
-0.00036749999999999977,0.7312502016
-0.0003649999999999999,0.7437502208
-0.0003625,0.7375002112
-0.0003600000000000001,0.725000192
-0.00035749999999999975,0.7312502016
-0.00035499999999999985,0.7437502208
-0.00035249999999999995,0.7375002112
-0.00035000000000000005,0.7312502016
-0.0003474999999999997,0.7375002112
-0.0003449999999999998,0.7375002112
-0.0003424999999999999,0.7437502208
-0.00034,0.7375002112
-0.0003374999999999997,0.7312502016
-0.0003349999999999998,0.7375002112
-0.0003324999999999999,0.7375002112
-0.00033,0.7375002112
-0.00032749999999999967,0.7375002112
-0.00032499999999999977,0.7375002112
-0.00032249999999999987,0.7312502016
-0.00031999999999999997,0.7375002112
-0.0003175000000000001,0.7375002112
-0.00031499999999999974,0.7375002112
-0.00031249999999999984,0.7312502016
-0.00030999999999999995,0.7375002112
-0.00030750000000000005,0.7437502208
-0.0003049999999999997,0.7312502016
-0.0003024999999999998,0.7312502016
-0.0002999999999999999,0.7437502208
-0.0002975,0.7375002112
-0.0002949999999999997,0.7437502208
-0.0002924999999999998,0.7375002112
-0.0002899999999999999,0.7375002112
-0.0002875,0.7375002112
-0.00028499999999999966,0.7312502016
-0.00028249999999999977,0.7437502208
-0.00027999999999999987,0.7312502016
-0.00027749999999999997,0.7375002112
-0.00027500000000000007,0.7437502208
-0.00027249999999999974,0.7375002112
-0.00026999999999999984,0.7437502208
-0.00026749999999999994,0.7312502016
-0.00026500000000000004,0.7437502208
-0.0002624999999999997,0.7375002112
-0.0002599999999999998,0.7375002112
-0.0002574999999999999,0.7437502208
-0.000255,0.7375002112
-0.0002524999999999997,0.7437502208
-0.0002499999999999998,0.7375002112
-0.0002474999999999999,0.7437502208
-0.000245,0.7437502208
-0.00024249999999999966,0.7312502016
-0.00023999999999999976,0.7437502208
-0.00023749999999999986,0.7375002112
-0.00023499999999999997,0.7375002112
-0.00023250000000000007,0.7437502208
-0.00022999999999999974,0.7375002112
-0.00022749999999999984,0.7375002112
-0.00022499999999999994,0.7375002112
-0.00022250000000000004,0.7375002112
-0.0002199999999999997,0.7312502016
-0.0002174999999999998,0.7437502208
-0.0002149999999999999,0.7437502208
-0.00021250000000000002,0.7375002112
-0.00020999999999999968,0.7437502208
-0.00020749999999999979,0.7437502208
-0.0002049999999999999,0.7312502016
-0.0002025,0.7437502208
-0.00019999999999999966,0.7437502208
-0.00019749999999999976,0.7437502208
-0.00019499999999999986,0.7437502208
-0.00019249999999999996,0.7437502208
-0.00019000000000000006,0.7437502208
-0.00018749999999999973,0.7375002112
-0.00018499999999999983,0.7437502208
